Timestamp,ACC_X,ACC_Y,ACC_Z,BVP,EDA,Condition
1554406434000.0,0,0,0,0.0,0.0,0
1554406434250.0,0,0,0,0.0,0.0,0
1554406434500.0,0,0,0,0.0,0.0,0
1554406434750.0,0,0,0,0.0,0.0,0
1554406435000.0,0,0,0,0.0,0.0,0
1554406435250.0,0,0,0,0.0,0.0,0
1554406435500.0,0,0,0,0.0,0.0,0
1554406435750.0,0,0,0,0.0,0.0,0
1554406436000.0,0,0,0,0.0,0.0,0
1554406436250.0,0,0,0,0.0,0.0,0
1554406436500.0,0,0,0,0.0,0.0,0
1554406436750.0,0,0,0,0.0,0.0,0
1554406437000.0,0,0,0,0.0,0.0,0
1554406437250.0,0,0,0,0.0,0.0,0
1554406437500.0,0,0,0,0.0,0.0,0
1554406437750.0,0,0,0,0.0,0.0,0
1554406438000.0,-16,-5,62,-0.0,0.0,0
1554406438250.0,-14,-5,63,-0.05,0.00256,0
1554406438500.0,-16,-6,62,6.2,0.015359000000000001,0
1554406438750.0,-19,-9,61,22.9,0.016638999999999998,0
1554406439000.0,-17,-5,61,93.76,0.015359000000000001,0
1554406439250.0,-18,-7,61,208.53,0.012799,0
1554406439500.0,-19,-4,60,-537.2,0.012799,0
1554406439750.0,-28,-7,57,72.31,0.00896,0
1554406440000.0,-29,-15,50,145.19,0.00896,0
1554406440250.0,-33,-20,47,54.02,0.0064,0
1554406440500.0,-38,-11,52,33.43,0.00512,0
1554406440750.0,-37,-7,57,-22.97,0.007679999999999999,0
1554406441000.0,-33,-15,48,11.66,0.007679999999999999,0
1554406441250.0,-25,-11,57,71.82,0.00512,0
1554406441500.0,-40,-17,42,145.88,0.00128,0
1554406441750.0,-41,-15,43,56.87,0.00256,0
1554406442000.0,-31,-5,61,6.96,0.0,0
1554406442250.0,-34,-7,50,3.76,0.129274,0
1554406442500.0,-34,-6,54,-15.56,0.007679999999999999,0
1554406442750.0,-45,-2,47,-119.71,0.00128,0
1554406443000.0,-42,-1,47,-355.45,0.00128,0
1554406443250.0,-38,-8,46,-88.11,0.0,0
1554406443500.0,-39,-10,47,-94.76,0.00256,0
1554406443750.0,-21,-2,59,-63.97,0.00128,0
1554406444000.0,-25,-4,55,153.77,0.0,0
1554406444250.0,-29,-11,52,24.57,0.0,0
