Timestamp,ACC_X,ACC_Y,ACC_Z,BVP,EDA,Condition
1582747945000.0,0,0,0,0.0,0.0,0
1582747945250.0,0,0,0,0.0,0.0,0
1582747945500.0,0,0,0,0.0,0.0,0
1582747945750.0,0,0,0,0.0,0.0,0
1582747946000.0,0,0,0,0.0,0.0,0
1582747946250.0,0,0,0,0.0,0.0,0
1582747946500.0,0,0,0,0.0,0.0,0
1582747946750.0,0,0,0,0.0,0.0,0
1582747947000.0,0,0,0,0.0,0.0,0
1582747947250.0,0,0,0,0.0,0.0,0
1582747947500.0,0,0,0,0.0,0.0,0
1582747947750.0,0,0,0,0.0,0.0,0
1582747948000.0,0,0,0,0.0,0.0,0
1582747948250.0,0,0,0,0.0,0.0,0
1582747948500.0,0,0,0,0.0,0.0,0
1582747948750.0,0,0,0,0.0,0.0,0
1582747949000.0,0,0,0,0.0,0.0,0
1582747949250.0,0,0,0,0.0,0.0,0
1582747949500.0,0,0,0,0.0,0.0,0
1582747949750.0,0,0,0,0.0,0.0,0
1582747950000.0,0,0,0,0.0,0.0,0
1582747950250.0,0,0,0,0.0,0.0,0
1582747950500.0,0,0,0,0.0,0.0,0
1582747950750.0,0,0,0,0.0,0.0,0
1582747951000.0,0,0,0,0.0,0.0,0
1582747951250.0,0,0,0,0.0,0.0,0
1582747951500.0,0,0,0,0.0,0.0,0
1582747951750.0,0,0,0,0.0,0.0,0
1582747952000.0,0,0,0,0.0,0.0,0
1582747952250.0,0,0,0,0.0,0.0,0
1582747952500.0,0,0,0,0.0,0.0,0
1582747952750.0,0,0,0,0.0,0.0,0
1582747953000.0,0,0,0,0.0,0.0,0
1582747953250.0,0,0,0,0.0,0.0,0
1582747953500.0,0,0,0,0.0,0.0,0
1582747953750.0,0,0,0,0.0,0.0,0
1582747954000.0,0,0,0,0.0,0.0,0
1582747954250.0,0,0,0,0.0,0.0,0
1582747954500.0,0,0,0,0.0,0.0,0
1582747954750.0,0,0,0,0.0,0.0,0
1582747955000.0,0,0,0,0.0,0.0,0
1582747955250.0,0,0,0,0.0,0.0,0
1582747955500.0,0,0,0,0.0,0.0,0
1582747955750.0,0,0,0,0.0,0.0,0
1582747956000.0,0,0,0,0.0,0.0,0
1582747956250.0,0,0,0,0.0,0.0,0
1582747956500.0,0,0,0,0.0,0.0,0
1582747956750.0,0,0,0,0.0,0.0,0
1582747957000.0,0,0,0,0.0,0.0,0
1582747957250.0,0,0,0,0.0,0.0,0
1582747957500.0,0,0,0,0.0,0.0,0
1582747957750.0,0,0,0,0.0,0.0,0
1582747958000.0,34,-54,30,-0.0,0.0,0
1582747958250.0,20,-59,-2,-0.05,0.846297,0
1582747958500.0,39,-39,36,6.2,1.193533,0
1582747958750.0,21,-15,25,22.9,1.631475,0
1582747959000.0,34,-61,-14,93.76,1.7826520000000001,0
1582747959250.0,26,-49,37,208.53,1.7877740000000002,0
1582747959500.0,28,-49,30,-537.2,1.7941759999999998,0
1582747959750.0,26,-51,29,72.28,1.7928950000000001,0
1582747960000.0,27,-49,29,145.05,1.790334,0
1582747960250.0,26,-49,30,53.63,1.7916150000000002,0
1582747960500.0,27,-49,30,34.79,1.7864939999999998,0
1582747960750.0,27,-49,29,-23.65,1.7852130000000002,0
1582747961000.0,26,-49,30,12.91,1.7762509999999998,0
1582747961250.0,26,-49,29,73.76,1.7762509999999998,0
1582747961500.0,26,-49,30,156.12,1.7736900000000002,0
1582747961750.0,27,-49,29,50.11,1.7621669999999998,0
1582747962000.0,27,-49,29,-31.27,1.7621669999999998,0
1582747962250.0,27,-49,29,-185.01,1.755766,0
1582747962500.0,25,-49,29,-298.3,1.753205,0
1582747962750.0,26,-49,29,-4.1,1.744243,0
1582747963000.0,29,-49,28,97.72,1.7468029999999999,0
1582747963250.0,27,-49,29,-46.92,1.740402,0
1582747963500.0,27,-49,29,64.21,1.739121,0
1582747963750.0,27,-49,29,-64.83,1.73272,0
1582747964000.0,27,-49,29,54.23,1.728879,0
1582747964250.0,27,-49,29,-21.3,1.722477,0
1582747964500.0,28,-49,29,68.68,1.719916,0
1582747964750.0,27,-49,29,25.27,1.714795,0
1582747965000.0,28,-49,29,17.42,1.708393,0
1582747965250.0,23,-50,31,31.46,1.7058330000000002,0
1582747965500.0,23,-52,28,-69.29,1.6955900000000002,0
1582747965750.0,25,-51,29,44.97,1.6955900000000002,0
1582747966000.0,22,-52,31,-51.55,1.6891880000000001,0
1582747966250.0,23,-56,47,41.41,1.6891880000000001,0
1582747966500.0,11,-8,48,28.3,1.6866279999999998,0
1582747966750.0,12,-10,64,-44.95,1.6879080000000002,0
1582747967000.0,-6,-7,36,73.23,1.6879080000000002,0
1582747967250.0,-9,6,64,-0.57,1.6866279999999998,0
1582747967500.0,20,46,65,96.92,1.6840669999999998,0
1582747967750.0,-19,13,42,71.34,1.7058330000000002,0
1582747968000.0,-44,32,33,-44.52,1.6853479999999998,0
1582747968250.0,10,68,57,-98.09,1.669984,0
1582747968500.0,-38,40,24,53.32,1.7096740000000001,0
1582747968750.0,1,64,31,8.7,1.742962,0
1582747969000.0,10,73,27,-91.06,1.7928950000000001,0
