Timestamp,ACC_X,ACC_Y,ACC_Z,BVP,EDA,Condition
1567772271000.0,0,0,0,0.0,0.0,0
1567772271250.0,0,0,0,0.0,0.0,0
1567772271500.0,0,0,0,0.0,0.0,0
1567772271750.0,0,0,0,0.0,0.0,0
1567772272000.0,0,0,0,0.0,0.0,0
1567772272250.0,0,0,0,0.0,0.0,0
1567772272500.0,0,0,0,0.0,0.0,0
1567772272750.0,0,0,0,0.0,0.0,0
1567772273000.0,0,0,0,0.0,0.0,0
1567772273250.0,0,0,0,0.0,0.0,0
1567772273500.0,0,0,0,0.0,0.0,0
1567772273750.0,0,0,0,0.0,0.0,0
1567772274000.0,0,0,0,0.0,0.0,0
1567772274250.0,0,0,0,0.0,0.0,0
1567772274500.0,0,0,0,0.0,0.0,0
1567772274750.0,0,0,0,0.0,0.0,0
1567772275000.0,0,0,0,0.0,0.0,0
1567772275250.0,0,0,0,0.0,0.0,0
1567772275500.0,0,0,0,0.0,0.0,0
1567772275750.0,0,0,0,0.0,0.0,0
1567772276000.0,0,0,0,0.0,0.0,0
1567772276250.0,0,0,0,0.0,0.0,0
1567772276500.0,0,0,0,0.0,0.0,0
1567772276750.0,0,0,0,0.0,0.0,0
1567772277000.0,31,-29,31,-0.0,0.0,0
1567772277250.0,34,-33,40,-0.05,0.801293,0
1567772277500.0,14,-36,50,6.2,0.8348399999999999,0
1567772277750.0,-6,-35,54,22.9,0.772119,0
1567772278000.0,-14,-34,49,93.76,0.766999,0
1567772278250.0,6,-26,71,208.53,0.766999,0
1567772278500.0,29,-16,45,-537.23,0.772119,0
1567772278750.0,14,-35,49,71.47,0.781079,0
1567772279000.0,-6,-27,49,142.15,0.786199,0
1567772279250.0,-5,-32,55,41.4,0.782359,0
1567772279500.0,-11,-28,51,18.41,0.773399,0
1567772279750.0,8,-33,56,24.65,0.713238,0
1567772280000.0,-13,-29,47,-17.44,0.623637,0
1567772280250.0,-9,-11,64,18.49,0.608276,0
1567772280500.0,-4,-8,55,83.9,0.512275,0
1567772280750.0,25,-2,66,186.36,0.47259399999999996,0
1567772281000.0,11,-7,63,-5.72,0.486675,0
1567772281250.0,2,-18,60,-159.83,0.486675,0
1567772281500.0,11,-12,60,45.72,0.490515,0
1567772281750.0,-4,-6,65,144.19,0.493075,0
1567772282000.0,6,0,62,-125.2,0.491795,0
1567772282250.0,8,-5,63,-101.31,0.493075,0
1567772282500.0,-5,-16,63,-166.61,0.49435500000000004,0
1567772282750.0,-9,-18,60,-34.28,0.491795,0
1567772283000.0,-4,-21,59,-20.11,0.491795,0
1567772283250.0,-12,-22,57,31.66,0.49435500000000004,0
1567772283500.0,-3,-23,64,-34.81,0.49563500000000005,0
1567772283750.0,-13,-28,56,9.94,0.475154,0
