Timestamp,ACC_X,ACC_Y,ACC_Z,BVP,EDA,Condition
1584019357000.0,6,-1,64,-0.0,0.0,0
1584019357250.0,6,-1,64,-0.05,0.235566,0
1584019357500.0,7,-1,64,6.2,0.308541,0
1584019357750.0,7,0,64,22.9,0.309821,0
1584019358000.0,7,0,64,93.76,0.30726,0
1584019358250.0,7,-1,64,208.53,0.309821,0
1584019358500.0,8,-1,64,-537.08,0.30726,0
1584019358750.0,7,0,64,72.7,0.308541,0
1584019359000.0,7,0,64,147.15,0.30598000000000003,0
1584019359250.0,6,-1,64,60.1,0.30598000000000003,0
1584019359500.0,4,0,64,16.54,0.30598000000000003,0
1584019359750.0,5,0,64,-17.21,0.30598000000000003,0
1584019360000.0,7,0,64,26.05,0.3047,0
1584019360250.0,6,-1,64,96.81,0.30726,0
1584019360500.0,5,0,64,139.14,0.30726,0
1584019360750.0,6,-1,64,43.05,0.30726,0
1584019361000.0,6,0,64,3.43,0.30598000000000003,0
1584019361250.0,6,0,64,-16.43,0.30598000000000003,0
1584019361500.0,5,0,64,-39.72,0.308541,0
1584019361750.0,6,-1,64,-163.05,0.308541,0
1584019362000.0,6,0,64,-336.65,0.311101,0
1584019362250.0,7,0,64,18.97,0.311101,0
1584019362500.0,6,0,64,28.82,0.311101,0
1584019362750.0,6,0,64,57.93,0.312381,0
1584019363000.0,7,-1,64,36.31,0.312381,0
1584019363250.0,7,0,64,-52.4,0.314942,0
1584019363500.0,7,0,64,33.97,0.316222,0
1584019363750.0,8,-1,65,-12.9,0.314942,0
1584019364000.0,9,-1,65,53.21,0.316222,0
1584019364250.0,6,1,64,10.37,0.317502,0
1584019364500.0,6,-1,64,-31.54,0.318783,0
1584019364750.0,6,0,64,15.32,0.317502,0
1584019365000.0,5,-1,64,-39.79,0.321343,0
1584019365250.0,6,-1,64,46.14,0.321343,0
1584019365500.0,6,-1,64,-4.66,0.32390399999999997,0
1584019365750.0,6,0,64,39.81,0.32390399999999997,0
1584019366000.0,6,-1,64,-7.43,0.326464,0
1584019366250.0,1,-1,60,-20.38,0.326464,0
1584019366500.0,9,-2,63,25.13,0.327744,0
1584019366750.0,14,-1,63,-51.56,0.327744,0
1584019367000.0,11,0,63,53.07,0.330305,0
1584019367250.0,10,-1,64,-8.62,0.330305,0
1584019367500.0,6,-2,64,2.77,0.332865,0
1584019367750.0,8,0,64,18.75,0.332865,0
1584019368000.0,26,-24,82,-49.28,0.335426,0
