Timestamp,ACC_X,ACC_Y,ACC_Z,BVP,EDA,Condition
1569247577000.0,25,-50,14,-0.0,0.0,0
1569247577250.0,21,-47,0,-0.05,0.215173,0
1569247577500.0,22,-75,2,6.2,0.29202,0
1569247577750.0,33,-57,3,22.9,0.294582,0
1569247578000.0,29,-48,1,93.76,0.297144,0
1569247578250.0,27,-60,32,208.53,0.29842399999999997,0
1569247578500.0,29,-56,18,-537.23,0.297144,0
1569247578750.0,19,-57,15,71.43,0.297144,0
1569247579000.0,16,-59,7,141.3,0.295863,0
1569247579250.0,20,-57,4,37.59,0.297144,0
1569247579500.0,19,-65,1,2.62,0.297144,0
1569247579750.0,24,-56,6,0.16,0.29842399999999997,0
1569247580000.0,45,-53,35,0.9,0.297144,0
1569247580250.0,-3,-57,7,4.04,0.295863,0
1569247580500.0,19,-63,19,15.5,0.29842399999999997,0
1569247580750.0,18,-61,7,10.5,0.295863,0
1569247581000.0,21,-55,7,-13.64,0.295863,0
1569247581250.0,29,-52,11,6.19,0.295863,0
1569247581500.0,26,-64,11,42.05,0.294582,0
1569247581750.0,21,-63,2,-30.2,0.295863,0
1569247582000.0,18,-54,6,-55.79,0.295863,0
1569247582250.0,22,-54,10,23.14,0.294582,0
1569247582500.0,16,-62,8,32.77,0.295863,0
1569247582750.0,22,-58,7,-8.46,0.294582,0
1569247583000.0,19,-59,10,5.78,0.294582,0
1569247583250.0,21,-59,10,-3.95,0.297144,0
1569247583500.0,23,-59,9,-45.48,0.295863,0
1569247583750.0,21,-65,10,58.56,0.295863,0
1569247584000.0,17,-55,6,50.53,0.294582,0
1569247584250.0,38,-71,8,-2.31,0.297144,0
1569247584500.0,23,-66,23,11.82,0.295863,0
1569247584750.0,33,-56,-14,-21.05,0.297144,0
1569247585000.0,36,-57,-3,-4.92,0.297144,0
1569247585250.0,24,-70,8,0.85,0.295863,0
1569247585500.0,15,-56,3,-34.44,0.297144,0
1569247585750.0,60,-84,64,-60.45,0.29842399999999997,0
1569247586000.0,15,-124,-59,83.35,0.30098600000000003,0
1569247586250.0,10,-48,-28,-97.44,0.318917,0
1569247586500.0,54,-75,-4,-49.11,0.302267,0
1569247586750.0,15,-44,29,-110.08,0.302267,0
1569247587000.0,44,-33,15,123.2,0.30354699999999996,0
1569247587250.0,11,-52,2,192.89,0.30098600000000003,0
