Timestamp,ACC_X,ACC_Y,ACC_Z,BVP,EDA,Condition
1574717193000.0,-30,50,40,-0.0,0.0,0
1574717193250.0,-64,105,86,-0.05,0.826608,0
1574717193500.0,36,-50,-55,6.2,1.171615,0
1574717193750.0,-128,-17,32,22.9,1.1165770000000002,0
1574717194000.0,26,-25,25,93.76,1.101198,0
1574717194250.0,39,-10,46,208.53,1.148616,0
1574717194500.0,33,16,53,-537.23,1.134519,0
1574717194750.0,28,4,63,71.43,1.1140139999999998,0
1574717195000.0,32,7,57,141.3,1.096072,0
1574717195250.0,32,2,47,37.59,1.090946,0
1574717195500.0,37,0,56,2.62,1.088383,0
1574717195750.0,36,-3,54,0.26,1.089664,0
1574717196000.0,-15,1,6,1.17,1.089664,0
1574717196250.0,-96,15,55,5.3,1.081975,0
1574717196500.0,-36,43,33,18.72,1.074286,0
1574717196750.0,-7,52,38,-4.1,1.1691209999999999,0
1574717197000.0,0,54,46,-12.3,1.1498979999999999,0
1574717197250.0,2,56,30,35.79,1.101198,0
1574717197500.0,-5,54,33,124.45,1.087101,0
1574717197750.0,-7,51,32,109.36,1.074286,0
1574717198000.0,5,57,31,-52.2,1.073004,0
1574717198250.0,-4,54,32,-353.33,1.090946,0
1574717198500.0,0,54,32,-68.79,1.155024,0
1574717198750.0,0,55,29,12.71,1.075567,0
1574717199000.0,3,55,31,-93.74,1.065315,0
1574717199250.0,0,59,24,125.81,1.0717219999999998,0
1574717199500.0,3,57,27,39.47,1.064033,0
1574717199750.0,1,55,32,-97.12,1.05378,0
1574717200000.0,-1,55,33,-41.15,1.0460909999999999,0
1574717200250.0,0,55,31,51.75,1.040965,0
1574717200500.0,0,57,30,-41.29,1.034557,0
1574717200750.0,-3,56,29,-15.57,1.031994,0
1574717201000.0,-2,62,33,-1.76,1.029431,0
1574717201250.0,-55,2,-46,40.89,1.033275,0
1574717201500.0,-50,-13,-38,-4.51,1.08582,0
1574717201750.0,-67,-13,-38,43.14,1.237044,0
1574717202000.0,-62,-26,-22,79.09,1.237044,0
1574717202250.0,-50,-48,-2,108.11,1.2191020000000001,0
1574717202500.0,-33,-44,5,6.27,1.1639950000000001,0
1574717202750.0,-63,-69,-23,0.99,1.1358,0
1574717203000.0,-48,-63,-28,-225.52,1.117859,0
1574717203250.0,-52,-19,29,118.35,1.125548,0
1574717203500.0,-50,-39,10,-221.11,1.1217030000000001,0
1574717203750.0,-55,-35,34,-22.46,1.1152959999999998,0
1574717204000.0,-49,-39,19,234.0,1.120422,0
1574717204250.0,-34,-23,16,435.18,1.1217030000000001,0
1574717204500.0,-49,2,64,-146.52,1.1165770000000002,0
1574717204750.0,-46,17,36,147.69,1.1076059999999999,0
