Timestamp,ACC_X,ACC_Y,ACC_Z,BVP,EDA,Condition
1583520031000.0,2,-22,61,-0.0,0.0,0
1583520031250.0,2,-22,62,-0.05,0.033299,0
1583520031500.0,1,-22,62,6.2,0.048667,0
1583520031750.0,2,-22,61,22.9,0.051229,0
1583520032000.0,3,-22,62,93.76,0.05379,0
1583520032250.0,3,-23,61,208.53,0.055071,0
1583520032500.0,4,-23,60,-537.16,0.044825,0
1583520032750.0,4,-23,60,72.47,0.043544,0
1583520033000.0,4,-24,61,145.95,0.046106,0
1583520033250.0,6,-23,61,56.62,0.083246,0
1583520033500.0,5,-23,60,29.43,0.070439,0
1583520033750.0,6,-23,62,-22.81,0.084527,0
1583520034000.0,7,-24,61,18.62,0.084527,0
1583520034250.0,7,-24,60,85.53,0.048667,0
1583520034500.0,7,-24,60,147.95,0.057632,0
1583520034750.0,6,-24,60,49.33,0.047386000000000005,0
1583520035000.0,6,-24,58,2.73,0.097334,0
1583520035250.0,7,-23,60,3.14,0.069159,0
1583520035500.0,8,-25,59,-27.12,0.147282,0
1583520035750.0,7,-24,59,-88.29,0.151124,0
1583520036000.0,8,-25,59,-302.83,0.148563,0
1583520036250.0,8,-25,59,-112.26,0.10245699999999999,0
1583520036500.0,8,-25,60,13.76,0.147282,0
1583520036750.0,9,-25,59,36.41,0.131914,0
1583520037000.0,8,-25,59,16.18,0.135756,0
1583520037250.0,7,-25,60,15.92,0.10886099999999999,0
1583520037500.0,7,-25,59,25.06,0.11910599999999999,0
1583520037750.0,7,-25,60,11.28,0.112703,0
1583520038000.0,8,-24,59,14.58,0.076843,0
1583520038250.0,8,-24,59,13.37,0.070439,0
1583520038500.0,7,-24,61,-4.27,0.048667,0
1583520038750.0,7,-26,59,2.5,0.074281,0
1583520039000.0,7,-22,53,-6.93,0.056351,0
1583520039250.0,-3,-8,65,-3.09,0.043544,0
1583520039500.0,-12,-7,64,10.08,0.03586,0
1583520039750.0,-17,-9,60,6.21,0.038421,0
1583520040000.0,-36,-15,71,17.0,0.058913,0
1583520040250.0,-30,-13,56,17.28,0.051229,0
1583520040500.0,-30,-14,57,-21.11,0.032018,0
1583520040750.0,-31,-13,55,-9.13,0.021772,0
1583520041000.0,-32,-14,55,-13.0,0.021772,0
1583520041250.0,-32,-13,55,-3.75,0.023053,0
1583520041500.0,-32,-14,56,9.41,0.019211000000000002,0
1583520041750.0,-30,-13,57,5.09,0.016649,0
1583520042000.0,-31,-14,57,3.28,0.01793,0
1583520042250.0,-31,-14,56,-2.28,0.015368999999999999,0
1583520042500.0,-30,-13,57,1.37,0.01793,0
1583520042750.0,-30,-12,57,7.89,0.021772,0
1583520043000.0,-31,-13,56,1.14,0.016649,0
1583520043250.0,-32,-14,56,-1.09,0.023053,0
1583520043500.0,-31,-12,56,4.61,0.020491,0
1583520043750.0,-31,-12,57,0.78,0.020491,0
1583520044000.0,-31,-13,56,6.82,0.016649,0
1583520044250.0,-31,-13,56,8.74,0.01793,0
1583520044500.0,-32,-12,56,1.74,0.020491,0
1583520044750.0,-31,-12,56,-17.76,0.019211000000000002,0
1583520045000.0,-31,-13,57,-0.77,0.020491,0
1583520045250.0,-31,-12,57,-1.99,0.020491,0
1583520045500.0,-31,-12,57,-7.31,0.020491,0
1583520045750.0,-31,-13,57,0.53,0.028176,0
1583520046000.0,-31,-12,56,7.6,0.028176,0
1583520046250.0,-31,-12,56,5.06,0.029456,0
1583520046500.0,-30,-13,57,16.13,0.024334,0
1583520046750.0,-30,-12,57,-3.35,0.024334,0
1583520047000.0,-29,-13,58,-3.53,0.025613999999999998,0
1583520047250.0,-30,-12,58,-3.08,0.026895,0
1583520047500.0,-28,-13,58,-1.08,0.033299,0
1583520047750.0,-29,-13,57,-5.43,0.044825,0
1583520048000.0,-28,-13,57,6.89,0.026895,0
1583520048250.0,-30,-13,57,1.7,0.023053,0
1583520048500.0,-29,-12,57,-5.41,0.030737,0
1583520048750.0,-29,-12,58,-20.92,0.028176,0
1583520049000.0,-29,-13,58,-106.76,0.03586,0
1583520049250.0,-28,-12,58,-32.69,0.033299,0
1583520049500.0,-30,-12,57,131.33,0.033299,0
1583520049750.0,-30,-12,58,33.43,0.034579,0
1583520050000.0,-30,-12,57,7.02,0.028176,0
1583520050250.0,-29,-12,57,-0.06,0.030737,0
1583520050500.0,-30,-12,58,-1.15,0.033299,0
1583520050750.0,-29,-12,59,6.41,0.026895,0
1583520051000.0,-29,-11,58,5.66,0.030737,0
1583520051250.0,-28,-13,58,-2.15,0.029456,0
1583520051500.0,-29,-12,57,-0.11,0.032018,0
1583520051750.0,-30,-12,57,-1.97,0.034579,0
1583520052000.0,-29,-13,57,-4.42,0.038421,0
1583520052250.0,-28,-13,58,-1.92,0.047386000000000005,0
1583520052500.0,-27,-12,58,-4.15,0.043544,0
1583520052750.0,-26,-13,58,-2.57,0.024334,0
1583520053000.0,-27,-12,58,2.38,0.024334,0
1583520053250.0,-28,-12,59,-6.45,0.025613999999999998,0
1583520053500.0,-29,-11,58,-3.35,0.026895,0
1583520053750.0,-29,-12,58,3.25,0.029456,0
1583520054000.0,-29,-12,56,6.56,0.032018,0
1583520054250.0,-30,-12,58,-0.68,0.03586,0
1583520054500.0,-29,-10,58,-1.39,0.038421,0
1583520054750.0,-26,-5,58,0.14,0.034579,0
1583520055000.0,-30,-13,58,8.88,0.039702,0
1583520055250.0,-35,-6,58,-1.23,0.047386000000000005,0
1583520055500.0,-29,-4,57,-21.73,0.037141,0
1583520055750.0,-31,-3,54,-4.65,0.040983,0
1583520056000.0,-36,2,55,11.61,0.060194000000000004,0
1583520056250.0,-32,-7,57,2.52,0.058913,0
1583520056500.0,-36,3,54,-0.68,0.05379,0
1583520056750.0,-34,-4,56,-1.69,0.137036,0
1583520057000.0,-34,-3,56,-3.24,0.315056,0
1583520057250.0,-35,-1,56,9.09,0.192107,0
1583520057500.0,-33,-5,55,-3.88,0.25998499999999997,0
1583520057750.0,-37,0,54,5.28,0.352196,0
1583520058000.0,-35,-1,55,-0.92,0.258704,0
1583520058250.0,-36,-3,55,-1.46,0.271511,0
1583520058500.0,-37,0,57,-1.32,0.192107,0
1583520058750.0,-45,6,48,0.79,0.084527,0
1583520059000.0,-52,10,45,3.69,0.026895,0
1583520059250.0,-56,23,36,4.28,0.015368999999999999,0
1583520059500.0,-48,32,22,-22.89,0.016649,0
1583520059750.0,-39,30,44,-83.56,0.015368999999999999,0
1583520060000.0,-37,28,47,-114.53,0.010246,0
1583520060250.0,-42,31,40,120.25,0.058913,0
1583520060500.0,-36,32,40,47.08,0.21516,0
1583520060750.0,-41,25,51,40.76,0.194669,0
1583520061000.0,-32,33,41,19.99,0.064036,0
1583520061250.0,-76,13,-31,-16.81,0.010246,0
1583520061500.0,-52,15,-31,-25.45,0.010246,0
1583520061750.0,-51,15,-29,34.37,0.011526,0
1583520062000.0,-59,11,-24,8.38,0.023053,0
1583520062250.0,-49,8,-33,-181.08,0.008965,0
1583520062500.0,-45,3,-43,20.74,0.001281,0
1583520062750.0,-47,6,-45,-5.6,0.002561,0
1583520063000.0,-49,3,-48,-41.61,0.007684000000000001,0
1583520063250.0,-48,11,-41,65.15,0.010246,0
1583520063500.0,-47,9,-39,1.77,0.010246,0
1583520063750.0,-49,11,-48,77.82,0.019211000000000002,0
1583520064000.0,-41,9,-40,-29.09,0.021772,0
1583520064250.0,-34,8,-46,-27.94,0.01793,0
1583520064500.0,-40,7,-53,10.62,0.030737,0
1583520064750.0,-68,6,-40,23.1,0.011526,0
1583520065000.0,-58,17,-5,2.23,0.021772,0
1583520065250.0,-64,18,19,-14.5,0.008965,0
1583520065500.0,-63,14,25,-35.88,0.048667,0
1583520065750.0,-63,14,33,-70.07,0.572479,0
1583520066000.0,-47,15,32,-138.98,0.15880899999999998,0
1583520066250.0,-50,15,39,272.45,0.015368999999999999,0
1583520066500.0,-50,15,41,144.76,0.105019,0
1583520066750.0,-53,18,35,39.98,0.14215899999999998,0
1583520067000.0,-64,19,45,14.77,0.163931,0
1583520067250.0,-37,12,11,-77.62,0.530216,0
1583520067500.0,-59,15,30,21.67,0.307371,0
1583520067750.0,-59,16,36,-19.7,0.377811,0
1583520068000.0,-61,27,38,-53.03,0.033299,0
1583520068250.0,-66,25,10,-50.98,0.094773,0
1583520068500.0,-63,19,-10,34.83,0.001281,0
1583520068750.0,-48,24,-7,-33.84,0.065316,0
1583520069000.0,-65,17,1,-31.0,0.481549,0
1583520069250.0,-60,10,-8,-59.69,0.46489899999999995,0
1583520069500.0,-62,14,-10,12.21,0.049948,0
1583520069750.0,-60,12,-11,5.03,0.015368999999999999,0
1583520070000.0,-60,9,-22,47.19,0.010246,0
1583520070250.0,-57,4,-32,-110.02,0.007684000000000001,0
1583520070500.0,-56,5,-32,-96.63,0.007684000000000001,0
1583520070750.0,-62,7,-25,95.14,0.007684000000000001,0
1583520071000.0,-64,10,-27,76.48,0.0038420000000000004,0
1583520071250.0,-60,16,-12,34.15,0.008965,0
1583520071500.0,-58,14,8,30.41,0.011526,0
1583520071750.0,-60,17,31,8.98,0.061474,0
1583520072000.0,-56,11,32,39.72,0.011526,0
1583520072250.0,-56,9,37,33.37,0.016649,0
1583520072500.0,-55,6,35,-10.55,0.020491,0
1583520072750.0,-55,7,36,73.91,0.010246,0
1583520073000.0,-58,7,36,2.97,0.137036,0
1583520073250.0,-58,12,33,-43.98,0.015368999999999999,0
1583520073500.0,-53,11,32,-37.87,0.019211000000000002,0
1583520073750.0,-54,5,36,-26.92,0.015368999999999999,0
1583520074000.0,-55,7,35,-20.83,0.014088,0
1583520074250.0,-55,6,35,-4.71,0.014088,0
1583520074500.0,-56,6,34,-2.89,0.011526,0
1583520074750.0,-56,5,34,-1.75,0.023053,0
1583520075000.0,-57,5,34,2.47,0.026895,0
1583520075250.0,-57,4,33,-8.49,0.015368999999999999,0
1583520075500.0,-56,4,34,-8.33,0.016649,0
1583520075750.0,-57,4,33,9.21,0.019211000000000002,0
1583520076000.0,-57,5,33,-2.29,0.019211000000000002,0
1583520076250.0,-57,6,33,-7.79,0.026895,0
1583520076500.0,-57,6,33,0.17,0.029456,0
1583520076750.0,-56,5,33,8.27,0.056351,0
1583520077000.0,-56,5,33,-6.82,0.07172,0
1583520077250.0,-56,5,34,-2.98,0.030737,0
1583520077500.0,-56,5,33,-0.73,0.073001,0
1583520077750.0,-56,5,34,-10.56,0.075562,0
1583520078000.0,-56,5,31,3.01,0.039702,0
1583520078250.0,-56,7,32,-3.27,0.105019,0
1583520078500.0,-54,5,39,-1.85,0.061474,0
1583520078750.0,-49,5,42,-2.11,0.055071,0
1583520079000.0,-51,5,41,-25.17,0.034579,0
1583520079250.0,-50,5,42,53.18,0.832464,0
1583520079500.0,-49,4,43,32.79,0.015635,0
1583520079750.0,-49,5,43,-23.0,0.0,0
1583520080000.0,-51,5,42,-22.17,0.025613999999999998,0
1583520080250.0,-51,4,42,-7.28,0.047386000000000005,0
1583520080500.0,-51,4,42,1.13,0.033299,0
1583520080750.0,-51,4,41,-5.38,0.047386000000000005,0
1583520081000.0,-51,4,41,-1.73,0.065316,0
1583520081250.0,-51,4,41,-1.01,0.06275499999999999,0
1583520081500.0,-50,4,41,-5.07,0.084527,0
1583520081750.0,-50,4,42,-0.59,0.078124,0
1583520082000.0,-50,4,41,3.41,0.134475,0
1583520082250.0,-50,4,42,-5.29,0.166493,0
1583520082500.0,-50,4,42,4.68,0.170335,0
1583520082750.0,-50,4,41,0.0,0.134475,0
1583520083000.0,-50,4,42,-2.23,0.14215899999999998,0
1583520083250.0,-51,4,42,-2.78,0.19723,0
1583520083500.0,-50,4,42,-1.64,0.208756,0
1583520083750.0,-51,4,42,-0.19,0.274073,0
1583520084000.0,-51,3,41,1.86,0.321459,0
1583520084250.0,-50,3,42,-2.77,0.343231,0
1583520084500.0,-51,4,42,0.02,0.21131799999999998,0
1583520084750.0,-50,4,42,-2.9,0.195949,0
1583520085000.0,-50,4,42,-0.68,0.261266,0
1583520085250.0,-51,4,42,-3.5,0.178019,0
1583520085500.0,-51,3,41,-2.78,0.219002,0
1583520085750.0,-51,4,41,3.46,0.359881,0
1583520086000.0,-51,4,42,-1.76,0.503321,0
1583520086250.0,-51,4,42,3.53,0.353477,0
1583520086500.0,-51,3,42,-2.85,0.42647799999999997,0
1583520086750.0,-52,4,42,-3.48,0.386776,0
1583520087000.0,-50,4,41,0.46,0.175458,0
1583520087250.0,-49,5,42,-0.02,0.17161600000000002,0
1583520087500.0,-51,4,42,-0.74,0.199791,0
1583520087750.0,-51,3,42,-2.05,0.192107,0
1583520088000.0,-51,4,42,1.08,0.195949,0
1583520088250.0,-51,4,42,-0.62,0.18826500000000002,0
1583520088500.0,-51,4,42,-0.76,0.18698399999999998,0
1583520088750.0,-51,4,41,-3.89,0.202353,0
1583520089000.0,-51,4,42,-3.3,0.208756,0
1583520089250.0,-51,4,42,-3.02,0.32658200000000004,0
1583520089500.0,-51,4,42,5.5,0.217721,0
1583520089750.0,-51,3,42,-0.97,0.257424,0
1583520090000.0,-50,3,42,0.33,0.20747600000000002,0
1583520090250.0,-51,3,42,0.23,0.206195,0
1583520090500.0,-50,4,42,-0.06,0.22668600000000003,0
1583520090750.0,-51,3,42,0.6,0.315056,0
1583520091000.0,-50,3,42,-1.75,0.8017270000000001,0
1583520091250.0,-50,3,42,-1.49,0.197497,0
1583520091500.0,-51,4,42,2.58,0.048934,0
1583520091750.0,-51,4,41,-2.59,0.18212799999999998,0
1583520092000.0,-50,4,41,0.92,0.408815,0
1583520092250.0,-50,4,42,-1.5,0.90189,0
1583520092500.0,-49,7,39,-3.36,0.330691,0
1583520092750.0,-51,4,42,3.13,0.81352,0
1583520093000.0,-51,6,40,-4.39,0.819924,0
1583520093250.0,-51,5,42,-1.87,0.905732,0
1583520093500.0,-51,6,41,-0.1,0.28970799999999997,0
1583520093750.0,-51,6,42,4.26,0.11681199999999999,0
1583520094000.0,-51,5,42,4.12,0.137303,0
1583520094250.0,-51,5,41,4.0,0.11040799999999999,0
1583520094500.0,-50,6,42,-6.03,0.087355,0
