Timestamp,ACC_X,ACC_Y,ACC_Z,BVP,EDA,Condition
1567450454000,-1.0729729692598329,-0.7074528844974209,0.16810261176027044,0.00389380731541558,-6.913866179049568,0
1567450454250,-0.8894003341183196,-0.5442405278721338,0.4755366449369277,0.0034823050754875322,-1.7922078137084148,0
1567450454500,-0.8894003341183196,-0.5115980565470764,0.6152793872899538,0.054920085066493506,0.577544986450133,0
1567450454750,-0.7517208577621847,-0.6748104131723636,0.4475880964663225,0.19236183320246147,0.8068605076415912,0
1567450455000,-0.797614016547563,-0.5115980565470764,0.6432279357605589,0.7755428076284909,0.8068605076415912,0
1567450455250,-1.3483319219721028,-0.6095254705222487,0.4196395479957173,1.7201050491593317,0.8833387850004475,0
1567450455500,-0.797614016547563,-0.4463131138969615,0.4196395479957173,-4.417533159815488,0.730441885725291,0
1567450455750,-1.256545604401346,-0.41367064257190406,0.4755366449369277,0.5917659072766248,0.6539636083664332,0
1567450456000,-1.1188661280452112,-0.41367064257190406,0.14015406328966523,1.1667991373520787,0.4246480871749765,0
1567450456250,-1.210652445615968,-0.34838569992178914,0.028359869407244415,0.31326119129332197,0.4246480871749765,0
1567450456500,-1.1647592868305896,-0.4463131138969615,-0.055485776004571205,0.025456524687645286,0.27175118789981834,0
1567450456750,-1.3024387631867245,-0.4463131138969615,-0.16727996988699204,0.005539816275127771,0.1953325659835181,0
1567450457000,-1.256545604401346,-0.4789555852220189,-0.27907416376941285,0.012206152561962147,-0.0339829552079394,0
1567450457250,-1.256545604401346,-0.4789555852220189,-0.4188169061224389,0.03722548874958745,-0.2632984763993969,0
1567450457500,-1.1647592868305896,-0.6095254705222487,-0.6703538423578858,0.12734447929382992,-0.2632984763993969,0
1567450457750,-0.9811866516890763,-0.6421679418473061,-0.6703538423578858,-0.03470510278983531,-0.4161953756745542,0
1567450458000,-1.1188661280452112,-0.5115980565470764,-0.6424052938872805,-0.4075261321646466,-0.4161953756745542,0
1567450458250,-1.210652445615968,-0.5115980565470764,-0.9498393270639378,0.2158997613263458,-0.49267365303341126,0
1567450458500,-1.0270798104744545,-0.5768829991971912,-0.698302390828491,-0.22490143808457902,-0.5690922749497124,0
1567450458750,-1.0729729692598329,-0.5768829991971912,-0.7821480362403066,0.10405345251390241,-0.6455108968660117,0
1567450459000,-1.0270798104744545,-0.6421679418473061,-0.7821480362403066,0.25334646515979814,-0.7219891742248687,0
1567450459250,-0.797614016547563,-0.6421679418473061,-0.838045133181517,0.22618731732454703,-0.7219891742248687,0
1567450459500,-0.43046874626453646,-0.7727378271475359,-1.3970161025936212,-0.2827586530184625,-0.7219891742248687,0
1567450459750,-0.24689611112302323,-0.5115980565470764,-1.6765015872996731,-0.7794418566116162,-0.8748860735000278,0
1567450460000,-0.10921663476688828,-0.7074528844974209,-1.6765015872996731,0.9793187168408601,-0.8748860735000278,0
1567450460250,-0.4763619050499148,-0.5442405278721338,-1.5647073934172524,0.2484907387286472,-0.798407796141169,0
1567450460500,-0.7058276989768064,-0.4789555852220189,-1.3411190056524107,0.16421507999138302,-0.8748860735000278,0
1567450460750,-0.797614016547563,-0.4463131138969615,-1.5926559418878576,-0.49081418552608347,-0.9513046954163271,0
1567450461000,0.07435600037462499,-0.5768829991971912,-1.6485530388290681,0.5316865802471297,-1.1042015946914845,0
1567450461250,-0.38457558747915815,-0.6095254705222487,-1.4808617480054367,0.27671979238771127,-0.9513046954163271,0
1567450461500,-0.2010029523376449,-0.4463131138969615,-1.788295781182094,-0.82248499090809,-1.027782972775185,0
1567450461750,-0.10921663476688828,-0.5115980565470764,-1.788295781182094,-0.3035806663588217,-0.9513046954163271,0
1567450462000,-0.4763619050499148,-0.5115980565470764,-1.6485530388290681,-0.0029371298673900137,-1.027782972775185,0
1567450462250,-0.017430317196131643,-0.4789555852220189,-1.5926559418878576,0.6691283283830977,-0.9513046954163271,0
1567450462500,-0.7058276989768064,-0.4463131138969615,-1.7323986842408836,-0.03783251981328847,-0.9513046954163271,0
1567450462750,-0.7517208577621847,-0.38102817124684657,-1.4808617480054367,0.38231126715324837,-1.027782972775185,0
1567450463000,-1.0270798104744545,-0.7400953558224784,-0.7541994877697014,-0.15321774788911308,-0.8748860735000278,0
1567450463250,-1.531904557113616,-0.7400953558224784,-0.7541994877697014,-0.4530382799006887,-0.8748860735000278,0
1567450463500,0.16614231794538162,-0.7074528844974209,-0.9218907785933327,0.021176901392393588,-0.798407796141169,0
